Date,Value
2014-05-16,196.0
2014-05-15,196.0
2014-05-14,196.0
2014-05-13,196.0
2014-05-12,202.0
2014-05-09,202.0
2014-05-08,205.25
2014-05-07,203.75
2014-05-06,203.75
2014-05-05,205.5
2014-05-02,205.5
2014-05-01,210.0
2014-04-30,213.0
2014-04-29,217.0
2014-04-28,217.0
2014-04-25,218.0
2014-04-24,218.0
2014-04-23,221.75
2014-04-22,223.0
2014-04-21,225.0
2014-04-17,225.75
2014-04-16,218.75
2014-04-15,216.75
2014-04-14,216.75
2014-04-11,208.0
2014-04-10,207.5
2014-04-09,207.5
2014-04-08,215.0
2014-04-07,222.5
2014-04-04,222.5
2014-04-03,223.0
2014-04-02,225.0
2014-04-01,225.0
2014-03-31,225.0
2014-03-28,229.0
2014-03-27,232.0
2014-03-26,233.0
2014-03-25,236.0
2014-03-24,237.75
2014-03-21,231.0
2014-03-20,230.0
2014-03-19,230.5
2014-03-18,230.5
2014-03-17,240.0
2014-03-14,226.25
2014-03-13,227.5
2014-03-12,228.5
2014-03-11,228.5
2014-03-10,227.0
2014-03-07,225.0
2014-03-06,225.0
2014-03-05,224.25
2014-03-04,212.75
2014-03-03,216.0
2014-02-28,220.0
2014-02-27,220.0
2014-02-26,220.0
2014-02-25,217.75
2014-02-24,217.5
2014-02-21,215.75
2014-02-20,211.0
2014-02-19,206.75
2014-02-18,206.75
2014-02-14,206.25
2014-02-13,206.25
2014-02-12,206.25
2014-02-11,218.0
2014-02-10,215.0
2014-02-07,220.5
2014-02-06,230.0
2014-02-05,232.0
2014-02-04,232.0
2014-02-03,232.0
2014-01-31,232.0
2014-01-30,232.0
2014-01-29,230.0
2014-01-28,228.0
2014-01-27,227.5
2014-01-24,227.5
2014-01-23,225.75
2014-01-22,224.25
2014-01-21,221.5
2014-01-17,220.25
2014-01-16,219.5
2014-01-15,216.25
2014-01-14,216.25
2014-01-13,216.0
2014-01-10,216.0
2014-01-09,216.0
2014-01-08,216.0
2014-01-07,206.0
2014-01-06,195.0
2014-01-03,192.0
2014-01-02,185.0
2013-12-31,185.0
2013-12-30,191.0
2013-12-27,197.0
2013-12-26,197.0
2013-12-24,197.0
2013-12-23,196.0
2013-12-20,195.0
2013-12-19,193.0
2013-12-18,189.0
2013-12-17,184.0
2013-12-16,182.25
2013-12-13,183.0
2013-12-12,180.0
2013-12-11,178.0
2013-12-10,178.0
2013-12-09,177.5
2013-12-06,183.25
2013-12-05,183.25
2013-12-04,188.5
2013-12-03,181.25
2013-12-02,188.0
2013-11-29,177.75
2013-11-27,177.75
2013-11-26,177.0
2013-11-25,174.75
2013-11-22,175.5
2013-11-21,176.0
2013-11-20,174.5
2013-11-19,175.5
2013-11-18,175.75
2013-11-15,175.75
2013-11-14,176.0
2013-11-13,176.0
2013-11-12,177.0
2013-11-11,178.25
2013-11-08,178.25
2013-11-07,179.5
2013-11-06,179.75
2013-11-05,187.0
2013-11-04,187.0
2013-11-01,187.0
2013-10-31,185.0
2013-10-30,182.0
2013-10-29,182.0
2013-10-28,182.0
2013-10-25,182.0
2013-10-24,180.0
2013-10-23,180.0
2013-10-22,179.25
2013-10-21,176.0
2013-10-18,176.25
2013-10-17,176.5
2013-10-16,177.75
2013-10-15,178.0
2013-10-14,178.0
2013-10-11,176.5
2013-10-10,175.25
2013-10-09,174.0
2013-10-08,172.25
2013-10-07,172.25
2013-10-04,175.0
2013-10-03,172.0
2013-10-02,170.75
2013-10-01,171.5
2013-09-30,171.5
2013-09-27,172.0
2013-09-26,172.0
2013-09-25,172.0
2013-09-24,174.5
2013-09-23,174.5
2013-09-20,176.75
2013-09-19,176.75
2013-09-18,176.75
2013-09-17,176.75
2013-09-16,179.0
2013-09-13,181.25
2013-09-12,181.25
2013-09-11,181.25
2013-09-10,180.0
2013-09-09,180.0
2013-09-06,180.0
2013-09-05,177.25
2013-09-04,177.0
2013-09-03,177.0
2013-08-30,177.0
2013-08-29,175.75
2013-08-28,174.0
2013-08-27,170.5
2013-08-26,170.5
2013-08-23,164.25
2013-08-22,163.75
2013-08-21,165.0
2013-08-20,170.0
2013-08-19,173.5
2013-08-16,176.5
2013-08-15,176.5
2013-08-14,176.5
2013-08-13,176.5
2013-08-12,176.5
2013-08-09,176.5
2013-08-08,179.25
2013-08-07,179.25
2013-08-06,179.25
2013-08-05,179.25
2013-08-02,177.25
