Date,Value
2014-10-23,401.4
2014-10-22,381.0
2014-10-21,383.9
2014-10-20,367.9
2014-10-17,369.0
2014-10-16,373.1
2014-10-15,364.3
2014-10-14,361.0
2014-10-10,351.0
2014-10-09,364.5
2014-10-08,361.3
2014-10-07,358.5
2014-10-06,351.8
2014-10-03,341.5
2014-10-02,342.2
2014-10-01,340.3
2014-09-30,367.6
2014-09-29,371.1
2014-09-26,378.2
2014-09-25,385.4
2014-09-24,398.9
2014-09-23,454.6
2014-09-22,471.9
2014-09-19,535.6
2014-09-18,558.3
2014-09-17,592.9
2014-09-16,607.3
2014-09-15,579.3
2014-09-12,579.0
2014-09-11,579.3
2014-09-10,593.5
2014-09-09,618.7
2014-09-08,595.7
2014-09-05,583.1
2014-09-04,583.4
2014-09-03,601.7
2014-09-02,604.6
2014-08-29,594.5
2014-08-28,593.2
2014-08-27,576.8
2014-08-26,548.7
2014-08-25,569.5
2014-08-22,588.8
2014-08-21,542.8
2014-08-20,498.1
2014-08-19,484.8
2014-08-18,466.1
2014-08-15,459.8
2014-08-14,450.4
2014-08-13,436.7
2014-08-12,430.7
2014-08-11,439.4
2014-08-08,444.5
2014-08-07,437.6
2014-08-06,435.0
2014-08-05,429.2
2014-08-04,435.2
2014-08-01,435.0
2014-07-31,438.8
2014-07-30,436.1
2014-07-29,443.9
2014-07-28,451.3
2014-07-25,446.5
2014-07-24,443.8
2014-07-23,440.0
2014-07-22,431.3
2014-07-21,430.2
2014-07-18,429.8
2014-07-17,430.0
2014-07-16,433.2
2014-07-15,432.1
2014-07-14,441.6
2014-07-11,437.3
2014-07-10,470.05
2014-07-09,472.5
2014-07-08,471.8
2014-07-07,478.2
2014-07-03,481.5
2014-07-02,486.8
2014-07-01,490.6
2014-06-30,491.3
2014-06-27,502.8
2014-06-26,498.5
2014-06-25,484.7
2014-06-24,479.9
2014-06-23,486.3
2014-06-20,489.7
2014-06-19,481.2
2014-06-18,482.2
2014-06-17,480.2
2014-06-16,491.9
2014-06-13,497.4
2014-06-12,498.7
2014-06-11,511.8
2014-06-10,514.0
2014-06-09,512.7
2014-06-06,518.1
2014-06-05,521.1
2014-06-04,527.0
2014-06-03,530.1
2014-06-02,536.5
2014-05-30,530.7
2014-05-29,528.9
2014-05-28,529.0
2014-05-27,524.7
2014-05-23,533.6
2014-05-22,532.5
2014-05-21,530.1
2014-05-20,518.7
2014-05-19,522.5
2014-05-16,512.2
2014-05-15,513.4
2014-05-14,519.5
2014-05-13,516.7
2014-05-12,510.2
2014-05-09,519.3
2014-05-08,512.7
2014-05-07,506.9
2014-05-06,510.0
2014-05-05,511.2
2014-05-02,513.9
2014-05-01,510.2
2014-04-30,527.2
2014-04-29,526.2
2014-04-28,519.8
2014-04-25,518.6
2014-04-24,508.2
2014-04-23,506.1
2014-04-22,508.3
2014-04-21,515.2
2014-04-17,517.8
2014-04-16,519.0
2014-04-15,515.4
2014-04-14,505.9
2014-04-11,505.9
2014-04-10,512.5
2014-04-09,515.1
2014-04-08,510.6
2014-04-07,506.8
2014-04-04,513.1
2014-04-03,514.1
2014-04-02,510.5
2014-04-01,516.7
2014-03-31,513.3
2014-03-28,502.4
2014-03-27,506.5
2014-03-26,505.1
2014-03-25,499.7
2014-03-24,498.0
2014-03-21,491.9
2014-03-20,502.5
2014-03-19,498.0
2014-03-18,491.8
2014-03-17,484.1
2014-03-14,481.5
2014-03-13,479.4
2014-03-12,474.5
2014-03-11,482.2
2014-03-10,486.7
2014-03-07,499.8
2014-03-06,492.9
2014-03-05,503.1
2014-03-04,504.2
2014-03-03,513.8
2014-02-28,520.4
2014-02-27,516.5
2014-02-26,521.8
2014-02-25,525.6
2014-02-24,521.9
2014-02-21,511.8
2014-02-20,506.9
2014-02-19,509.0
2014-02-18,512.9
2014-02-14,506.0
2014-02-13,509.8
2014-02-12,500.5
2014-02-11,506.2
2014-02-10,501.0
2014-02-07,504.4
2014-02-06,504.0
2014-02-05,500.0
2014-02-04,505.0
2014-02-03,492.0
2014-01-31,484.1
2014-01-30,483.2
2014-01-29,486.6
2014-01-28,486.6
2014-01-27,488.9
2014-01-24,483.7
2014-01-23,476.7
2014-01-22,477.4
2014-01-21,474.5
2014-01-17,492.5
2014-01-16,490.0
2014-01-15,492.5
2014-01-14,486.6
2014-01-13,478.4
2014-01-10,456.1
2014-01-09,473.3
2014-01-08,471.5
2014-01-07,473.3
2014-01-06,468.8
2014-01-03,462.1
2014-01-02,473.8
2013-12-31,493.7
2013-12-30,506.3
2013-12-27,504.2
2013-12-26,499.5
2013-12-24,505.9
2013-12-23,502.7
2013-12-20,516.6
2013-12-19,503.1
2013-12-18,502.2
2013-12-17,509.0
2013-12-16,500.0
2013-12-13,493.6
2013-12-12,491.1
2013-12-11,499.9
2013-12-10,499.3
2013-12-09,502.1
2013-12-06,490.3
2013-12-05,489.1
2013-12-04,485.9
2013-12-03,484.6
2013-12-02,485.5
2013-11-29,484.4
2013-11-27,484.4
2013-11-26,488.7
2013-11-25,475.7
2013-11-22,466.3
2013-11-21,447.0
2013-11-20,440.5
2013-11-19,442.4
2013-11-18,449.3
2013-11-15,444.0
2013-11-14,458.1
2013-11-13,456.8
2013-11-12,461.2
2013-11-11,454.6
2013-11-08,454.8
2013-11-07,436.3
2013-11-06,429.3
2013-11-05,425.3
2013-11-04,429.4
2013-11-01,427.4
2013-10-31,434.6
2013-10-30,442.8
2013-10-29,441.8
2013-10-28,445.7
2013-10-25,454.5
2013-10-24,457.0
2013-10-23,452.4
2013-10-22,452.1
2013-10-21,446.7
2013-10-18,432.4
2013-10-17,432.4
2013-09-30,432.4
2013-09-27,444.9
2013-09-26,448.9
2013-09-25,453.6
2013-09-24,462.6
2013-09-23,459.6
2013-09-20,467.4
2013-09-19,475.6
2013-09-18,486.0
2013-09-17,497.8
2013-09-16,516.7
2013-09-13,541.1
2013-09-12,550.2
2013-09-11,530.2
2013-09-10,531.9
2013-09-09,529.8
2013-09-06,548.6
2013-09-05,546.0
2013-09-04,532.6
2013-09-03,551.9
2013-08-30,532.2
2013-08-29,532.4
2013-08-28,525.8
2013-08-27,518.4
2013-08-26,518.6
2013-08-23,450.3
2013-08-22,450.3
2013-08-21,458.5
2013-08-20,450.8
2013-08-19,460.3
2013-08-16,449.8
2013-08-15,450.8
2013-08-14,451.4
2013-08-13,445.8
2013-08-12,447.7
2013-08-09,435.6
2013-08-08,437.6
2013-08-07,422.0
2013-08-06,417.6
2013-08-05,423.1
2013-08-02,447.6
2013-08-01,462.4
2013-07-31,473.6
2013-07-30,475.2
2013-07-29,500.3
2013-07-26,500.3
2013-07-25,529.8
2013-07-24,552.3
